images_file_name,annotations_bbox_x,annotations_bbox_y,annotations_bbox_w,annotations_bbox_h,categories_id
K-001900-016548-021771-031705_0_2_0_2_75_000_200.png,85,804,207,200,21770
K-001900-016548-021771-031705_0_2_0_2_90_000_200.png,126,848,193,184,21770
K-001900-016548-021771-031705_0_2_0_2_70_000_200.png,123,133,245,422,31704
K-001900-016548-021771-031705_0_2_0_2_75_000_200.png,605,691,257,452,31704
K-001900-016548-021771-031705_0_2_0_2_90_000_200.png,636,729,252,449,31704
K-001900-016548-021771-033009_0_2_0_2_70_000_200.png,643,855,206,172,1899
K-001900-016548-021771-033009_0_2_0_2_75_000_200.png,135,244,189,163,1899
K-001900-016548-021771-033009_0_2_0_2_90_000_200.png,152,254,195,163,1899
K-001900-016548-021771-033009_0_2_0_2_70_000_200.png,121,884,245,240,16547
K-001900-016548-021771-033009_0_2_0_2_75_000_200.png,592,140,233,227,16547
K-001900-016548-021771-033009_0_2_0_2_90_000_200.png,620,145,240,228,16547
K-001900-016548-021771-033009_0_2_0_2_70_000_200.png,638,316,191,182,21770
K-001900-016548-021771-033009_0_2_0_2_75_000_200.png,129,768,192,190,21770
K-001900-016548-021771-033009_0_2_0_2_90_000_200.png,155,797,202,200,21770
K-001900-016548-021771-033009_0_2_0_2_70_000_200.png,87,255,367,209,33008
K-001900-016548-021771-033009_0_2_0_2_75_000_200.png,519,792,384,210,33008
K-001900-016548-021771-033009_0_2_0_2_90_000_200.png,550,838,373,198,33008
K-001900-016548-024850-027926_0_2_0_2_70_000_200.png,630,891,211,140,1899
K-001900-016548-024850-027926_0_2_0_2_75_000_200.png,138,241,201,128,1899
K-001900-016548-024850-027926_0_2_0_2_90_000_200.png,158,251,201,128,1899
K-001900-016548-024850-027926_0_2_0_2_70_000_200.png,105,866,239,238,16547
K-001900-016548-024850-027926_0_2_0_2_75_000_200.png,612,160,230,222,16547
K-001900-016548-024850-027926_0_2_0_2_90_000_200.png,639,165,239,224,16547
K-001900-016548-024850-027926_0_2_0_2_70_000_200.png,638,267,180,290,24849
K-001900-016548-024850-027926_0_2_0_2_75_000_200.png,142,701,180,299,24849
K-001900-016548-024850-027926_0_2_0_2_90_000_200.png,167,735,180,299,24849
K-001900-016548-024850-027926_0_2_0_2_70_000_200.png,146,145,258,453,27925
K-001900-016548-024850-027926_0_2_0_2_75_000_200.png,560,635,250,474,27925
K-001900-016548-024850-027926_0_2_0_2_90_000_200.png,600,673,252,485,27925
K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,685,807,131,211,1899
K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,161,257,129,201,1899
K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,182,266,130,200,1899
K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,125,813,239,239,16547
K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,599,212,227,225,16547
K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,623,220,237,226,16547
K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,601,252,293,167,24849
K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,59,856,305,169,24849
K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,92,894,303,165,24849
K-001900-016548-024850-029345_0_2_0_2_70_000_200.png,117,157,277,411,29344
K-001900-016548-024850-029345_0_2_0_2_75_000_200.png,588,677,285,452,29344
K-001900-016548-024850-029345_0_2_0_2_90_000_200.png,613,714,287,448,29344
K-001900-016548-024850-029451_0_2_0_2_70_000_200.png,631,901,212,154,1899
K-001900-016548-024850-029451_0_2_0_2_75_000_200.png,139,219,199,149,1899
K-001900-016548-024850-029451_0_2_0_2_90_000_200.png,156,224,207,149,1899
K-001900-016548-024850-029451_0_2_0_2_70_000_200.png,139,832,241,243,16547
K-001900-016548-024850-029451_0_2_0_2_75_000_200.png,572,176,241,243,16547
K-001900-016548-024850-029451_0_2_0_2_90_000_200.png,602,196,241,223,16547
K-001900-016548-024850-029451_0_2_0_2_70_000_200.png,645,260,192,266,24849
K-001900-016548-024850-029451_0_2_0_2_75_000_200.png,115,735,192,285,24849
K-001900-016548-024850-029451_0_2_0_2_90_000_200.png,152,773,196,281,24849
K-001900-016548-024850-029451_0_2_0_2_70_000_200.png,46,232,407,230,29450
K-001900-016548-024850-029451_0_2_0_2_75_000_200.png,521,804,421,232,29450
K-001900-016548-024850-029451_0_2_0_2_90_000_200.png,551,843,410,223,29450
K-001900-016548-024850-031705_0_2_0_2_70_000_200.png,644,859,211,158,1899
K-001900-016548-024850-031705_0_2_0_2_75_000_200.png,128,257,198,150,1899
K-001900-016548-024850-031705_0_2_0_2_90_000_200.png,145,264,204,149,1899
K-001900-016548-024850-031705_0_2_0_2_70_000_200.png,186,824,240,237,16547
K-001900-016548-024850-031705_0_2_0_2_75_000_200.png,535,200,228,225,16547
K-001900-016548-024850-031705_0_2_0_2_90_000_200.png,563,207,235,227,16547
K-001900-016548-024850-031705_0_2_0_2_70_000_200.png,578,286,299,172,24849
K-001900-016548-024850-031705_0_2_0_2_75_000_200.png,84,816,299,172,24849
K-001900-016548-024850-031705_0_2_0_2_90_000_200.png,116,853,296,168,24849
K-001900-016548-024850-031705_0_2_0_2_70_000_200.png,132,130,249,415,31704
K-001900-016548-024850-031705_0_2_0_2_75_000_200.png,597,701,249,455,31704
K-001900-016548-024850-031705_0_2_0_2_90_000_200.png,619,737,253,451,31704
K-001900-016548-024850-033009_0_2_0_2_70_000_200.png,644,854,206,173,1899
K-001900-016548-024850-033009_0_2_0_2_75_000_200.png,134,244,189,163,1899
K-001900-016548-024850-033009_0_2_0_2_90_000_200.png,152,255,195,162,1899
K-001900-016548-024850-033009_0_2_0_2_70_000_200.png,106,907,243,241,16547
K-001900-016548-024850-033009_0_2_0_2_75_000_200.png,610,117,234,227,16547
K-001900-016548-024850-033009_0_2_0_2_90_000_200.png,637,121,242,227,16547
K-001900-016548-024850-033009_0_2_0_2_70_000_200.png,644,206,184,277,24849
K-001900-016548-024850-033009_0_2_0_2_75_000_200.png,130,775,184,303,24849
K-001900-016548-024850-033009_0_2_0_2_90_000_200.png,162,815,184,296,24849
K-001900-016548-024850-033009_0_2_0_2_70_000_200.png,87,253,368,211,33008
K-001900-016548-024850-033009_0_2_0_2_75_000_200.png,518,791,383,210,33008
K-001900-016548-024850-033009_0_2_0_2_90_000_200.png,550,838,373,199,33008
K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,630,895,211,134,1899
K-001900-016548-027926-033208_0_2_0_2_75_000_200.png,133,235,211,134,1899
K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,158,249,201,128,1899
K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,122,861,243,236,16547
K-001900-016548-027926-033208_0_2_0_2_75_000_200.png,593,163,231,225,16547
K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,621,168,237,226,16547
K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,607,162,253,445,27925
K-001900-016548-027926-033208_0_2_0_2_75_000_200.png,87,622,256,480,27925
K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,128,667,267,475,27925
K-001900-016548-027926-033208_0_2_0_2_70_000_200.png,178,269,205,198,33207
K-001900-016548-027926-033208_0_2_0_2_75_000_200.png,589,800,215,205,33207
K-001900-016548-027926-033208_0_2_0_2_90_000_200.png,616,835,212,200,33207
K-001900-016548-027926-044199_0_2_0_2_70_000_200.png,632,895,211,135,1899
K-001900-016548-027926-044199_0_2_0_2_75_000_200.png,132,235,211,135,1899
K-001900-016548-027926-044199_0_2_0_2_90_000_200.png,156,249,203,128,1899
K-001900-016548-027926-044199_0_2_0_2_70_000_200.png,153,891,241,239,16547
K-001900-016548-027926-044199_0_2_0_2_75_000_200.png,565,135,232,227,16547
K-001900-016548-027926-044199_0_2_0_2_90_000_200.png,595,140,233,223,16547
K-001900-016548-027926-044199_0_2_0_2_70_000_200.png,602,161,251,450,27925
K-001900-016548-027926-044199_0_2_0_2_75_000_200.png,97,621,251,470,27925
K-001900-016548-027926-044199_0_2_0_2_90_000_200.png,135,665,266,476,27925
K-001900-016548-027926-044199_0_2_0_2_70_000_200.png,134,290,297,150,44198
K-001900-016548-027926-044199_0_2_0_2_75_000_200.png,552,832,293,147,44198
K-001900-016548-027926-044199_0_2_0_2_90_000_200.png,579,864,286,146,44198
K-001900-016548-029345-033208_0_2_0_2_70_000_200.png,687,805,133,210,1899
K-001900-016548-029345-033208_0_2_0_2_75_000_200.png,160,259,127,199,1899
